ANNOTATION_ID,NID,NAME,SPECIES,SEX,AGE_MONTHS,EXEMPLAR_FLAG,IMAGE_QUALITY,IMAGE_YAW
9507,-9507,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '1PURPLE', Person 'D'"
9508,-9508,____,giraffe_masai,UNKNOWN NAME,infant,0,junk,front,"NNP GZC Car '15WHITE', Person 'D'"
17703,-17703,____,zebra_plains,UNKNOWN NAME,infant,0,ok,frontright,"NNP GZC Car '6RED', Person 'B'"
13001,1666,IBEIS_PZ_1393,zebra_plains,Male,adult,1,good,left,"NNP GZC Car '3PURPLE', Person 'B'"
9516,-9516,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,front,"NNP GZC Car '15WHITE', Person 'D'"
9517,-9517,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,front,"NNP GZC Car '15WHITE', Person 'D'"
9520,157,NNP_GIRM_0110,giraffe_masai,Male,adult,1,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
13622,1804,IBEIS_PZ_1531,zebra_plains,Male,adult,1,good,left,"NNP GZC Car '7WHITE', Person 'B'"
17719,-17719,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '6RED', Person 'B'"
9528,234,NNP_GIRM_0143,giraffe_masai,Female,adult,0,good,left,"NNP GZC Car '15WHITE', Person 'D'"
12511,340,IBEIS_PZ_0067,zebra_plains,Female,adult,0,good,frontleft,"NNP GZC Car '1WHITE', Person 'B'"
17726,2053,IBEIS_PZ_1780,zebra_plains,Male,adult,1,excellent,left,"NNP GZC Car '6RED', Person 'B'"
9781,193,NNP_GIRM_0127,giraffe_masai,Female,adult,1,ok,left,"NNP GZC Car '8WHITE', Person 'A'"
9536,273,NNP_GIRM_0151,giraffe_masai,Male,adult,0,ok,left,"NNP GZC Car '15WHITE', Person 'D'"
9537,273,NNP_GIRM_0151,giraffe_masai,Male,adult,1,good,left,"NNP GZC Car '15WHITE', Person 'A'"
9538,273,NNP_GIRM_0151,giraffe_masai,Male,adult,0,ok,left,"NNP GZC Car '15WHITE', Person 'A'"
17732,-17732,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '6RED', Person 'B'"
17733,2034,IBEIS_PZ_1761,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '6RED', Person 'B'"
17734,1859,IBEIS_PZ_1586,zebra_plains,Male,juveniles- two year old,0,ok,left,"NNP GZC Car '6RED', Person 'B'"
17735,1868,IBEIS_PZ_1595,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '6RED', Person 'B'"
13644,-13644,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '7WHITE', Person 'B'"
9549,-9549,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '3PURPLE', Person 'B'"
9550,167,NNP_GIRM_0116,giraffe_masai,Male,juveniles - one year old,0,ok,left,"NNP GZC Car '3PURPLE', Person 'B'"
9551,-9551,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,frontleft,"NNP GZC Car '3PURPLE', Person 'B'"
17745,344,IBEIS_PZ_0071,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '6RED', Person 'B'"
9555,166,NNP_GIRM_0115,giraffe_masai,Male,juveniles - one year old,0,ok,left,"NNP GZC Car '3PURPLE', Person 'B'"
9556,-9556,____,giraffe_masai,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '3PURPLE', Person 'B'"
9558,166,NNP_GIRM_0115,giraffe_masai,Male,juveniles - one year old,0,ok,left,"NNP GZC Car '3PURPLE', Person 'B'"
9559,-9559,____,giraffe_masai,UNKNOWN NAME,infant,0,good,frontright,"NNP GZC Car '3PURPLE', Person 'B'"
9560,169,NNP_GIRM_0118,giraffe_masai,Male,adult,1,ok,frontleft,"NNP GZC Car '3PURPLE', Person 'B'"
9562,167,NNP_GIRM_0116,giraffe_masai,Male,juveniles - one year old,1,excellent,left,"NNP GZC Car '3PURPLE', Person 'B'"
9565,167,NNP_GIRM_0116,giraffe_masai,Male,juveniles - one year old,1,good,left,"NNP GZC Car '3PURPLE', Person 'B'"
17759,-17759,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '6RED', Person 'B'"
10275,477,IBEIS_PZ_0204,zebra_plains,Female,adult,0,poor,back,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
9574,4,NNP_GIRM_0004,giraffe_masai,Male,adult,1,good,left,"NNP GZC Car '6WHITE', Person 'B'"
9576,124,NNP_GIRM_0095,giraffe_masai,Female,adult,0,ok,frontleft,"NNP GZC Car '3RED', Person 'B'"
13674,1876,IBEIS_PZ_1603,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '7WHITE', Person 'B'"
16615,-16615,____,zebra_plains,UNKNOWN NAME,infant,0,poor,back,"NNP GZC Car '8WHITE', Person 'A'"
9582,105,NNP_GIRM_0081,giraffe_masai,Male,adult,0,good,frontleft,"NNP GZC Car '6WHITE', Person 'B'"
9583,-9583,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,frontleft,"NNP GZC Car '6WHITE', Person 'B'"
9584,-9584,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,front,"NNP GZC Car '3RED', Person 'B'"
14568,1638,IBEIS_PZ_1365,zebra_plains,Female,adult,0,ok,backleft,"NNP GZC Car '1PURPLE', Person 'B'"
13686,-13686,____,zebra_plains,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '7WHITE', Person 'B'"
17783,-17783,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '6RED', Person 'B'"
17784,-17784,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '6RED', Person 'B'"
9593,-9593,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '3RED', Person 'B'"
9594,-9594,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,frontleft,"NNP GZC Car '6WHITE', Person 'B'"
9595,-9595,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,frontleft,"NNP GZC Car '6WHITE', Person 'B'"
9598,-9598,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '3RED', Person 'B'"
14571,1532,IBEIS_PZ_1259,zebra_plains,Female,juveniles- two year old,0,poor,left,"NNP GZC Car '1PURPLE', Person 'B'"
17801,2091,IBEIS_PZ_1818,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '6RED', Person 'B'"
11843,908,IBEIS_PZ_0635,zebra_plains,UNKNOWN SEX,infant,1,ok,frontleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
9624,247,NNP_GIRM_0148,giraffe_masai,Female,infant,1,ok,left,"NNP GZC Car '3RED', Person 'A'"
17988,881,IBEIS_PZ_0608,zebra_plains,Female,juveniles- two year old,0,ok,left,"NNP GZC Car '2RED', Person 'D'"
9629,104,NNP_GIRM_0080,giraffe_masai,Female,juveniles- two year old,1,ok,frontleft,"NNP GZC Car '6WHITE', Person 'B'"
9630,124,NNP_GIRM_0095,giraffe_masai,Female,adult,0,ok,left,"NNP GZC Car '3RED', Person 'B'"
9638,-9638,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '3RED', Person 'B'"
13735,-13735,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '7WHITE', Person 'B'"
13737,-13737,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '7WHITE', Person 'B'"
9645,-9645,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '3RED', Person 'A'"
14233,1624,IBEIS_PZ_1351,zebra_plains,Female,juveniles- two year old,1,good,left,"NNP GZC Car '14WHITE', Person 'A'"
18734,-18734,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '2RED', Person 'C'"
9655,172,NNP_GIRM_0119,giraffe_masai,Female,adult,1,good,left,"NNP GZC Car '6WHITE', Person 'B'"
9656,146,NNP_GIRM_0105,giraffe_masai,Female,adult,0,ok,frontleft,"NNP GZC Car '6WHITE', Person 'B'"
9657,4,NNP_GIRM_0004,giraffe_masai,Male,adult,1,good,left,"NNP GZC Car '6WHITE', Person 'B'"
13754,1039,IBEIS_PZ_0766,zebra_plains,UNKNOWN SEX,infant,1,excellent,left,"NNP GZC Car '5WHITE', Person 'A'"
13759,1433,IBEIS_PZ_1160,zebra_plains,UNKNOWN SEX,infant,1,good,left,"NNP GZC Car '5WHITE', Person 'A'"
13760,1107,IBEIS_PZ_0834,zebra_plains,Male,infant,0,ok,left,"NNP GZC Car '5WHITE', Person 'A'"
9665,135,NNP_GIRM_0101,giraffe_masai,Female,adult,0,ok,left,"NNP GZC Car '1BLUE', Person 'B'"
9666,127,NNP_GIRM_0096,giraffe_masai,Female,adult,1,good,left,"NNP GZC Car '1BLUE', Person 'B'"
9672,100,NNP_GIRM_0076,giraffe_masai,Female,adult,0,good,left,"NNP GZC Car '1BLUE', Person 'A'"
9051,158,NNP_GIRM_0111,giraffe_masai,Male,adult,0,ok,left,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
17868,-17868,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backright,"NNP GZC Car '6RED', Person 'B'"
17869,2004,IBEIS_PZ_1731,zebra_plains,Female,infant,1,ok,left,"NNP GZC Car '6RED', Person 'B'"
13775,1395,IBEIS_PZ_1122,zebra_plains,Male,adult,0,good,backleft,"NNP GZC Car '5WHITE', Person 'A'"
9681,-9681,____,giraffe_masai,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '1BLUE', Person 'B'"
9682,-9682,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '1BLUE', Person 'B'"
9683,-9683,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '1BLUE', Person 'B'"
9684,-9684,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '1BLUE', Person 'B'"
18720,791,IBEIS_PZ_0518,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '2RED', Person 'D'"
9690,-9690,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '1BLUE', Person 'B'"
9691,-9691,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '1BLUE', Person 'B'"
9692,-9692,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '1BLUE', Person 'B'"
13790,1785,IBEIS_PZ_1512,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '5WHITE', Person 'A'"
13267,1761,IBEIS_PZ_1488,zebra_plains,UNKNOWN SEX,adult,1,ok,left,"NNP GZC Car '12WHITE', Person 'A'"
17099,1962,IBEIS_PZ_1689,zebra_plains,UNKNOWN SEX,adult,0,ok,left,"NNP GZC Car '1RED', Person 'A'"
13802,718,IBEIS_PZ_0445,zebra_plains,Female,adult,1,excellent,left,"NNP GZC Car '5WHITE', Person 'A'"
17899,785,IBEIS_PZ_0512,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '2RED', Person 'D'"
17900,-17900,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '2RED', Person 'D'"
11858,916,IBEIS_PZ_0643,zebra_plains,UNKNOWN SEX,infant,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
9710,-9710,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '1BLUE', Person 'B'"
15599,1651,IBEIS_PZ_1378,zebra_plains,Male,adult,0,ok,backleft,"NNP GZC Car '15WHITE', Person 'A'"
9714,-9714,____,giraffe_masai,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '1BLUE', Person 'A'"
13812,1402,IBEIS_PZ_1129,zebra_plains,UNKNOWN SEX,adult,0,junk,left,"NNP GZC Car '5WHITE', Person 'A'"
17910,-17910,____,zebra_plains,UNKNOWN NAME,infant,0,junk,right,"NNP GZC Car '2RED', Person 'A'"
13817,-13817,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '4RED', Person 'A'"
17915,1866,IBEIS_PZ_1593,zebra_plains,UNKNOWN SEX,adult,0,ok,left,"NNP GZC Car '2RED', Person 'C'"
17916,1884,IBEIS_PZ_1611,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '2RED', Person 'C'"
17917,-17917,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '2RED', Person 'C'"
17918,-17918,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '2RED', Person 'C'"
9727,-9727,____,giraffe_masai,UNKNOWN NAME,infant,0,junk,right,"NNP GZC Car '1BLUE', Person 'A'"
13824,-13824,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '4RED', Person 'A'"
13826,-13826,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '4RED', Person 'A'"
13827,-13827,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '4RED', Person 'A'"
9732,27,NNP_GIRM_0022,giraffe_masai,Female,adult,0,ok,backleft,"NNP GZC Car '8WHITE', Person 'A'"
9733,184,NNP_GIRM_0123,giraffe_masai,Male,adult,1,good,left,"NNP GZC Car '8WHITE', Person 'A'"
13830,-13830,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '4RED', Person 'A'"
13831,278,IBEIS_PZ_0005,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '4RED', Person 'A'"
13832,1659,IBEIS_PZ_1386,zebra_plains,Female,juveniles - one year old,0,ok,left,"NNP GZC Car '4RED', Person 'A'"
9737,199,NNP_GIRM_0131,giraffe_masai,Male,adult,0,ok,backleft,"NNP GZC Car '8WHITE', Person 'A'"
13834,579,IBEIS_PZ_0306,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"NNP GZC Car '4RED', Person 'A'"
13836,2137,IBEIS_PZ_1864,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '4RED', Person 'A'"
13839,1998,IBEIS_PZ_1725,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '4RED', Person 'A'"
13840,-13840,____,zebra_plains,UNKNOWN NAME,infant,0,good,backleft,"NNP GZC Car '4RED', Person 'A'"
14595,1592,IBEIS_PZ_1319,zebra_plains,Female,adult,0,ok,backleft,"NNP GZC Car '1PURPLE', Person 'B'"
11865,913,IBEIS_PZ_0640,zebra_plains,UNKNOWN SEX,adult,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10500,334,IBEIS_PZ_0061,zebra_plains,Female,adult,0,ok,backleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13852,1827,IBEIS_PZ_1554,zebra_plains,UNKNOWN SEX,adult,1,good,left,"NNP GZC Car '4RED', Person 'A'"
13854,1826,IBEIS_PZ_1553,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '4RED', Person 'A'"
13855,2094,IBEIS_PZ_1821,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '4RED', Person 'A'"
13856,485,IBEIS_PZ_0212,zebra_plains,Male,infant,1,ok,left,"NNP GZC Car '4RED', Person 'A'"
13859,497,IBEIS_PZ_0224,zebra_plains,Female,infant,1,ok,left,"NNP GZC Car '4RED', Person 'A'"
9203,74,NNP_GIRM_0055,giraffe_masai,Female,adult,0,good,left,"NNP GZC Car '11WHITE', Person 'A'"
9765,-9765,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,frontleft,"NNP GZC Car '8WHITE', Person 'A'"
13863,801,IBEIS_PZ_0528,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '4RED', Person 'A'"
13864,1935,IBEIS_PZ_1662,zebra_plains,Male,infant,0,ok,left,"NNP GZC Car '4RED', Person 'A'"
17964,-17964,____,zebra_plains,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '2RED', Person 'D'"
17965,-17965,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '2RED', Person 'D'"
13870,293,IBEIS_PZ_0020,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '4RED', Person 'A'"
13871,2138,IBEIS_PZ_1865,zebra_plains,UNKNOWN SEX,infant,1,ok,frontleft,"NNP GZC Car '4RED', Person 'A'"
9776,-9776,____,giraffe_masai,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '8WHITE', Person 'A'"
9777,117,NNP_GIRM_0090,giraffe_masai,Female,adult,1,good,left,"NNP GZC Car '8WHITE', Person 'A'"
9780,198,NNP_GIRM_0130,giraffe_masai,UNKNOWN SEX,infant,1,ok,left,"NNP GZC Car '8WHITE', Person 'A'"
17973,1931,IBEIS_PZ_1658,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '2RED', Person 'D'"
17974,-17974,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '2RED', Person 'D'"
13237,1366,IBEIS_PZ_1093,zebra_plains,UNKNOWN SEX,infant,0,ok,right,"NNP GZC Car '9WHITE', Person 'A'"
17987,868,IBEIS_PZ_0595,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '2RED', Person 'D'"
13892,1979,IBEIS_PZ_1706,zebra_plains,Female,juveniles- two year old,1,ok,left,"NNP GZC Car '1RED', Person 'A'"
13893,1992,IBEIS_PZ_1719,zebra_plains,UNKNOWN SEX,adult,1,ok,left,"NNP GZC Car '1RED', Person 'A'"
17990,1867,IBEIS_PZ_1594,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '2RED', Person 'B'"
13905,1564,IBEIS_PZ_1291,zebra_plains,Male,juveniles - one year old,0,ok,left,"NNP GZC Car '1RED', Person 'A'"
9811,146,NNP_GIRM_0105,giraffe_masai,Female,adult,0,ok,backleft,"NNP GZC Car '3WHITE', Person 'A'"
13909,-13909,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '1RED', Person 'A'"
9814,-9814,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '3WHITE', Person 'A'"
9815,-9815,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '3WHITE', Person 'A'"
9818,-9818,____,giraffe_masai,UNKNOWN NAME,infant,0,junk,right,"NNP GZC Car '3WHITE', Person 'A'"
9819,-9819,____,giraffe_masai,UNKNOWN NAME,infant,0,junk,backright,"NNP GZC Car '3WHITE', Person 'A'"
13917,336,IBEIS_PZ_0063,zebra_plains,Female,adult,0,ok,backleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13243,1360,IBEIS_PZ_1087,zebra_plains,UNKNOWN SEX,infant,0,excellent,right,"NNP GZC Car '9WHITE', Person 'A'"
9148,158,NNP_GIRM_0111,giraffe_masai,Male,adult,0,ok,left,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
13939,1512,IBEIS_PZ_1239,zebra_plains,Female,adult,1,excellent,left,"NNP GZC Car '1PURPLE', Person 'B'"
18038,1867,IBEIS_PZ_1594,zebra_plains,Male,adult,0,excellent,left,"NNP GZC Car '2RED', Person 'A'"
18040,-18040,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '2RED', Person 'D'"
18041,-18041,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '2RED', Person 'D'"
17343,-17343,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '6RED', Person 'B'"
17344,-17344,____,zebra_plains,UNKNOWN NAME,infant,0,poor,backright,"NNP GZC Car '6RED', Person 'B'"
18055,-18055,____,zebra_plains,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '2RED', Person 'B'"
13961,1971,IBEIS_PZ_1698,zebra_plains,Male,juveniles - one year old,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
9873,23,NNP_GIRM_0019,giraffe_masai,Male,adult,0,good,backleft,"NNP GZC Car '3WHITE', Person 'A'"
13970,1556,IBEIS_PZ_1283,zebra_plains,Female,adult,0,ok,backleft,"NNP GZC Car '1PURPLE', Person 'D'"
13971,1542,IBEIS_PZ_1269,zebra_plains,Female,infant,0,poor,left,"NNP GZC Car '1PURPLE', Person 'B'"
9876,-9876,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '3WHITE', Person 'A'"
13973,865,IBEIS_PZ_0592,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
18070,1865,IBEIS_PZ_1592,zebra_plains,Female,juveniles - one year old,0,ok,left,"NNP GZC Car '2RED', Person 'C'"
14617,1515,IBEIS_PZ_1242,zebra_plains,Female,juveniles - one year old,0,good,left,"NNP GZC Car '1PURPLE', Person 'D'"
13252,1372,IBEIS_PZ_1099,zebra_plains,Female,adult,0,ok,backleft,"NNP GZC Car '9WHITE', Person 'A'"
13979,717,IBEIS_PZ_0444,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
13980,1548,IBEIS_PZ_1275,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'D'"
13981,1549,IBEIS_PZ_1276,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'D'"
13982,1501,IBEIS_PZ_1228,zebra_plains,Male,juveniles - one year old,0,poor,left,"NNP GZC Car '1PURPLE', Person 'D'"
13253,1356,IBEIS_PZ_1083,zebra_plains,Female,adult,0,ok,right,"NNP GZC Car '9WHITE', Person 'A'"
9889,153,NNP_GIRM_0108,giraffe_masai,Female,adult,0,ok,backleft,"NNP GZC Car '3WHITE', Person 'A'"
13986,1496,IBEIS_PZ_1223,zebra_plains,Female,juveniles - one year old,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
9892,-9892,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,frontright,"NNP GZC Car '3WHITE', Person 'A'"
9893,-9893,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '3WHITE', Person 'A'"
18086,770,IBEIS_PZ_0497,zebra_plains,Female,adult,1,excellent,left,"NNP GZC Car '2RED', Person 'D'"
13993,1555,IBEIS_PZ_1282,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
9900,23,NNP_GIRM_0019,giraffe_masai,Male,adult,0,ok,backleft,"NNP GZC Car '3WHITE', Person 'A'"
9901,-9901,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,backleft,"NNP GZC Car '3WHITE', Person 'A'"
9909,-9909,____,giraffe_masai,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '3WHITE', Person 'A'"
9911,-9911,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '3WHITE', Person 'A'"
9913,-9913,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,backright,"NNP GZC Car '3WHITE', Person 'A'"
9914,-9914,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,backright,"NNP GZC Car '3WHITE', Person 'A'"
12575,1151,IBEIS_PZ_0878,zebra_plains,Female,adult,0,junk,left,"NNP GZC Car '1WHITE', Person 'A'"
14012,575,IBEIS_PZ_0302,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
14016,1557,IBEIS_PZ_1284,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
14017,1560,IBEIS_PZ_1287,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
13833,293,IBEIS_PZ_0020,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '4RED', Person 'A'"
9925,100,NNP_GIRM_0076,giraffe_masai,Female,adult,1,excellent,left,"NNP GZC Car '3WHITE', Person 'A'"
18721,770,IBEIS_PZ_0497,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '2RED', Person 'D'"
13260,1363,IBEIS_PZ_1090,zebra_plains,Female,adult,0,excellent,right,"NNP GZC Car '9WHITE', Person 'A'"
9878,23,NNP_GIRM_0019,giraffe_masai,Male,adult,0,ok,left,"NNP GZC Car '3WHITE', Person 'A'"
18136,-18136,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '2RED', Person 'C'"
9949,-9949,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '1RED', Person 'A'"
14516,2148,IBEIS_PZ_1875,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"NNP GZC Car '3RED', Person 'A'"
9958,90,NNP_GIRM_0068,giraffe_masai,Male,juveniles- two year old,1,good,left,"NNP GZC Car '1RED', Person 'B'"
9971,-9971,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '1RED', Person 'B'"
14070,650,IBEIS_PZ_0377,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'D'"
14075,1512,IBEIS_PZ_1239,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'A'"
14517,2150,IBEIS_PZ_1877,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"NNP GZC Car '3RED', Person 'A'"
14083,776,IBEIS_PZ_0503,zebra_plains,Female,adult,0,poor,left,"NNP GZC Car '1PURPLE', Person 'B'"
14084,1498,IBEIS_PZ_1225,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
14636,1534,IBEIS_PZ_1261,zebra_plains,Female,juveniles- two year old,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
14091,1540,IBEIS_PZ_1267,zebra_plains,Female,adult,1,excellent,left,"NNP GZC Car '1PURPLE', Person 'D'"
14093,1916,IBEIS_PZ_1643,zebra_plains,Male,adult,1,excellent,left,"NNP GZC Car '14WHITE', Person 'A'"
14094,1495,IBEIS_PZ_1222,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '14WHITE', Person 'A'"
14097,1911,IBEIS_PZ_1638,zebra_plains,Female,infant,1,ok,left,"NNP GZC Car '14WHITE', Person 'A'"
14100,-14100,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '14WHITE', Person 'A'"
10542,340,IBEIS_PZ_0067,zebra_plains,Female,adult,0,good,frontleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14102,1846,IBEIS_PZ_1573,zebra_plains,Female,juveniles- two year old,0,ok,left,"NNP GZC Car '14WHITE', Person 'A'"
14103,-14103,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '14WHITE', Person 'A'"
18200,-18200,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backright,"NNP GZC Car '2RED', Person 'B'"
18201,-18201,____,zebra_plains,UNKNOWN NAME,infant,0,junk,backright,"NNP GZC Car '2RED', Person 'B'"
18202,-18202,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backright,"NNP GZC Car '2RED', Person 'B'"
10543,340,IBEIS_PZ_0067,zebra_plains,Female,adult,0,ok,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14518,2149,IBEIS_PZ_1876,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"NNP GZC Car '3RED', Person 'A'"
