GID,Shares,Not Shares,Total,Proportion,tags
5741,3,7,10,30.0,"['outdoor', 'sky', 'tree', 'grass', 'animal', 'field', 'mammal', 'open']"
5240,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'standing', 'dry', 'brown', 'tall', 'group', 'grassy']"
5727,3,7,10,30.0,"['zebra', 'grass', 'outdoor', 'animal', 'ground', 'mammal', 'field', 'standing', 'dirt']"
3965,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'animal', 'zebra', 'field', 'mammal', 'grassy', 'open', 'group', 'dry']"
399,12,28,40,30.0,"['grass', 'outdoor', 'animal', 'mammal', 'field', 'zebra']"
6585,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'tall', 'mammal', 'mountain', 'wild']"
4825,3,7,10,30.0,"['outdoor', 'sky', 'ground', 'animal', 'herd', 'mammal', 'field', 'group']"
628,6,14,20,30.0,"['grass', 'outdoor', 'sky', 'field', 'tall', 'brown', 'dry', 'standing', 'grassy']"
543,3,7,10,30.0,"['zebra', 'outdoor', 'tree', 'grass', 'mammal', 'animal', 'standing', 'field']"
5700,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'standing', 'tall', 'grassy', 'dry']"
480,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'mammal', 'field', 'standing', 'dry']"
5691,3,7,10,30.0,"['giraffe', 'outdoor', 'grass', 'tree', 'mountain', 'tall', 'wild', 'bushes']"
6179,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'standing', 'tall', 'dry', 'grassy', 'open']"
3922,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'open', 'grassy']"
4996,6,14,20,30.0,"['grass', 'outdoor', 'sky', 'zebra', 'animal', 'field', 'mammal', 'standing', 'tall']"
5761,3,7,10,30.0,"['grass', 'outdoor', 'field', 'animal', 'standing']"
6759,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'tree', 'animal', 'standing', 'tall', 'grassy', 'mammal', 'green', 'open']"
404,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'sky', 'animal', 'field', 'mammal', 'standing', 'green']"
6811,3,7,10,30.0,"['zebra', 'animal', 'outdoor', 'grass', 'standing', 'mammal']"
5762,3,7,10,30.0,"['tree', 'outdoor', 'grass', 'animal', 'field', 'gallinaceous bird', 'bird', 'wood', 'brush', 'forest']"
4432,3,7,10,30.0,"['outdoor', 'grass', 'sky', 'field', 'standing', 'tall', 'grassy']"
4075,3,7,10,30.0,"['outdoor', 'tree', 'giraffe', 'sky', 'standing']"
526,3,7,10,30.0,"['zebra', 'grass', 'outdoor', 'animal', 'tree', 'field', 'mammal']"
5081,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'dry']"
8807,3,7,10,30.0,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'standing', 'field']"
7835,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'sky', 'tree', 'mammal', 'animal', 'field', 'standing']"
7801,3,7,10,30.0,"['outdoor', 'grass', 'zebra', 'sky', 'tree', 'animal', 'mammal', 'field', 'standing']"
1044,3,7,10,30.0,"['tree', 'outdoor', 'grass', 'animal', 'mammal', 'zebra']"
481,6,14,20,30.0,"['outdoor', 'grass', 'tree', 'sky', 'animal', 'field', 'mammal', 'standing', 'brown', 'rhinoceros', 'tall']"
5020,3,7,10,30.0,"['outdoor', 'grass', 'tree', 'animal', 'mammal', 'standing', 'field', 'tall', 'wild']"
6642,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'field', 'sky', 'animal', 'mammal', 'tall', 'grassy', 'group', 'open']"
5701,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'standing', 'group', 'tall', 'grassy']"
5310,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'field', 'dry', 'open']"
5470,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'field', 'open', 'grassy']"
3792,3,7,10,30.0,"['grass', 'outdoor', 'animal', 'antelope', 'field', 'mammal', 'wild', 'group', 'grassy', 'dry']"
4870,6,14,20,30.0,"['outdoor', 'ground', 'grass', 'animal', 'reptile', 'turtle']"
5186,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'sky', 'animal', 'field', 'mammal', 'dry', 'wild', 'open']"
655,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'animal', 'tree', 'mammal', 'field', 'standing', 'wild', 'group', 'grassy', 'tall']"
5171,3,7,10,30.0,"['zebra', 'outdoor', 'animal', 'grass', 'mammal', 'field', 'standing']"
431,3,7,10,30.0,"['grass', 'outdoor', 'field', 'animal', 'standing', 'tall', 'grazing', 'mammal', 'grassy']"
5155,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'mammal', 'standing', 'dry', 'grassy', 'tall', 'open']"
4886,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'tall', 'standing', 'zebra', 'grassy', 'open']"
374,6,14,20,30.0,"['grass', 'zebra', 'outdoor', 'mammal', 'animal', 'field', 'standing', 'green', 'grassy']"
3727,3,7,10,30.0,"['outdoor', 'flying', 'sky', 'airplane', 'aircraft', 'air', 'high']"
43,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'dry', 'standing', 'grassy', 'open', 'tall']"
5530,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'field', 'green', 'grassy', 'open']"
4544,3,7,10,30.0,"['outdoor', 'grass', 'sky', 'field', 'animal', 'open']"
7791,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'field', 'standing', 'animal', 'mammal', 'group', 'grassy']"
4900,6,14,20,30.0,"['grass', 'outdoor', 'tree', 'sky', 'animal', 'mammal']"
5054,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'mammal', 'standing', 'field', 'dry']"
701,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'animal', 'sky', 'mammal', 'field', 'grassy']"
7017,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'mammal', 'field', 'standing', 'grassy', 'tall']"
4592,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing']"
6505,3,7,10,30.0,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'animal', 'tall', 'mammal', 'standing', 'grassy', 'group']"
4584,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'mammal', 'field', 'standing', 'open']"
56,6,14,20,30.0,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'standing']"
561,3,7,10,30.0,"['grass', 'outdoor', 'tree', 'zebra', 'animal', 'mammal', 'field', 'wild']"
51,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'dry', 'standing', 'grassy', 'open', 'lone']"
4669,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'animal', 'field', 'herd', 'mammal', 'group', 'running', 'grassy']"
380,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'field', 'mammal', 'tall']"
59,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'sky', 'field', 'standing', 'dry', 'tall', 'grassy']"
213,3,7,10,30.0,"['outdoor', 'tree', 'giraffe', 'grass', 'green', 'plant', 'mountain', 'wild', 'many', 'conifer', 'lush']"
5557,3,7,10,30.0,"['outdoor', 'sky', 'giraffe', 'grass', 'field', 'animal', 'standing', 'mammal', 'grassy', 'green', 'open']"
2086,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'tall', 'herd', 'group', 'walking', 'grassy']"
3354,3,7,10,30.0,"['zebra', 'grass', 'outdoor', 'field', 'animal', 'mammal', 'standing', 'grassy']"
7907,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'sky', 'tree', 'field', 'mammal', 'animal', 'standing', 'grassy', 'group', 'open', 'wild']"
3096,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing']"
8244,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'tree', 'field', 'animal', 'mammal', 'standing', 'tall', 'group']"
2235,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'standing', 'open', 'grassy']"
7877,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'sky', 'mammal', 'field', 'animal', 'tree', 'tall', 'standing', 'group', 'dry', 'wild']"
3107,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'standing', 'mammal', 'group', 'grassy']"
3113,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'standing', 'zebra', 'grassy']"
3328,6,14,20,30.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing']"
7758,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'standing', 'animal', 'mammal', 'grassy', 'open', 'group']"
8111,3,7,10,30.0,"['zebra', 'outdoor', 'grass', 'sky', 'mammal', 'field', 'animal', 'open']"
8461,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'standing', 'dry']"
1016,3,7,10,30.0,"['giraffe', 'outdoor', 'animal', 'tree', 'grass', 'sky', 'mammal', 'standing', 'field', 'tall']"
8479,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'group', 'dry', 'wild', 'tall', 'grassy']"
7353,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'dry']"
859,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'tree', 'plant', 'path', 'dirt']"
1154,3,7,10,30.0,"['outdoor', 'grass', 'plant', 'field']"
860,3,7,10,30.0,"['grass', 'outdoor', 'tree', 'sky', 'plant']"
730,3,7,10,30.0,"['zebra', 'grass', 'outdoor', 'field', 'animal', 'mammal', 'standing', 'grassy']"
8624,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'standing', 'field', 'dry']"
1796,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'animal', 'tree', 'mammal', 'field', 'standing', 'dry', 'wild', 'lone']"
865,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'field', 'grassy', 'mammal']"
174,3,7,10,30.0,"['outdoor', 'grass', 'sky', 'tree', 'field', 'herd', 'mammal', 'plant', 'grassy']"
1846,3,7,10,30.0,"['zebra', 'grass', 'outdoor', 'ground', 'animal', 'mammal', 'group', 'dirt']"
988,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'field', 'tall', 'animal', 'mammal', 'herd', 'group', 'grassy']"
7519,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'group', 'open', 'dry', 'mammal', 'grassy']"
967,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'animal', 'sky', 'field', 'standing', 'mammal']"
8861,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'antelope', 'standing', 'grassy', 'open']"
1242,3,7,10,30.0,"['zebra', 'grass', 'outdoor', 'animal', 'field', 'grazing', 'mammal', 'standing', 'eating']"
838,3,7,10,30.0,"['outdoor', 'grass', 'sky', 'giraffe', 'tree', 'field', 'standing']"
8689,3,7,10,30.0,"['zebra', 'outdoor', 'grass', 'sky', 'field', 'animal', 'tree', 'mammal', 'tall', 'standing', 'grassy', 'group', 'dry', 'wild']"
7910,3,7,10,30.0,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'animal', 'standing', 'group', 'mammal', 'herd', 'grassy', 'open']"
1167,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'field', 'standing', 'mammal', 'tall', 'grassy']"
2281,3,7,10,30.0,"['zebra', 'grass', 'outdoor', 'field', 'animal', 'mammal', 'walking', 'open', 'running', 'plain']"
2164,3,7,10,30.0,"['giraffe', 'outdoor', 'grass', 'tree', 'animal', 'field', 'standing', 'mammal', 'grassy']"
8225,3,7,10,30.0,"['zebra', 'outdoor', 'grass', 'animal', 'tree', 'mammal', 'standing', 'field']"
9048,3,7,10,30.0,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'mammal', 'animal', 'tall', 'standing', 'herd', 'group', 'grassy']"
1170,3,7,10,30.0,"['outdoor', 'grass', 'sky', 'animal', 'mammal', 'standing', 'zebra', 'field']"
8109,3,7,10,30.0,"['zebra', 'outdoor', 'grass', 'field', 'animal', 'mammal', 'open']"
3246,3,7,10,30.0,"['tree', 'outdoor', 'zebra', 'grass', 'animal', 'mammal', 'standing']"
1983,3,7,10,30.0,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'ground', 'field', 'standing', 'herd', 'group']"
8967,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'field', 'sky', 'animal', 'tall', 'group', 'mammal', 'standing', 'herd', 'grassy']"
7687,3,7,10,30.0,"['tree', 'giraffe', 'outdoor', 'plant']"
328,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'standing', 'open', 'grassy', 'green']"
7674,3,7,10,30.0,"['outdoor', 'grass', 'giraffe', 'tree', 'animal', 'field', 'mammal', 'tall', 'standing', 'wild', 'green', 'deer', 'walking', 'grassy', 'bushes', 'lush']"
1178,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'standing', 'mammal', 'field', 'tall']"
8336,9,21,30,30.0,"['outdoor', 'giraffe', 'animal', 'grass', 'mammal', 'standing']"
8338,6,14,20,30.0,"['outdoor', 'tree', 'giraffe', 'animal', 'grass', 'sky', 'mammal', 'field', 'standing']"
8344,3,7,10,30.0,"['grass', 'outdoor', 'animal', 'mammal', 'giraffe', 'sky', 'field', 'standing', 'grassy']"
953,3,7,10,30.0,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'tall', 'group', 'grassy']"
1922,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'dry', 'brown', 'standing', 'grassy', 'tall', 'group', 'open']"
1107,3,7,10,30.0,"['grass', 'outdoor', 'field', 'animal', 'mammal', 'green', 'tall']"
794,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'sky', 'standing', 'dry', 'grassy']"
3115,6,14,20,30.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'zebra', 'standing', 'grassy']"
2359,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'field', 'standing', 'grassy']"
1115,3,7,10,30.0,"['grass', 'outdoor', 'field', 'animal', 'mammal']"
9306,3,7,10,30.0,"['grass', 'outdoor', 'tree', 'zebra', 'field', 'animal', 'mammal', 'green', 'grassy', 'lush', 'wild']"
2440,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'standing', 'grassy', 'open', 'dry']"
303,3,7,10,30.0,"['outdoor', 'grass', 'tree', 'field', 'tall', 'mammal', 'wild', 'grassy']"
8025,3,7,10,30.0,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'herd', 'animal', 'group', 'grassy', 'mammal', 'open']"
2796,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'field', 'tall', 'standing', 'grassy']"
7861,6,14,20,30.0,"['zebra', 'outdoor', 'grass', 'tree', 'mammal', 'animal', 'field', 'sky', 'standing', 'group', 'grassy', 'tall']"
2735,3,7,10,30.0,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'herd', 'grassy', 'standing', 'group', 'open']"
8128,3,7,10,30.0,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'group', 'wild']"
394,8,22,30,26.666666666666668,"['grass', 'zebra', 'outdoor', 'tree', 'animal', 'mammal', 'field']"
7754,5,14,19,26.31578947368421,"['grass', 'outdoor', 'sky', 'field', 'animal', 'tall', 'mammal', 'standing', 'grassy', 'group', 'dry', 'open']"
359,5,14,19,26.31578947368421,"['outdoor', 'grass', 'zebra', 'tree', 'animal', 'field', 'mammal', 'standing', 'tall']"
7977,5,15,20,25.0,"['zebra', 'grass', 'outdoor', 'tree', 'animal', 'mammal', 'standing', 'field']"
975,5,15,20,25.0,"['grass', 'outdoor', 'tree', 'sky', 'ground', 'dirt']"
4982,5,15,20,25.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'herd', 'open', 'group', 'dry', 'grassy']"
7945,5,15,20,25.0,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'tree', 'field', 'standing']"
3106,5,15,20,25.0,"['zebra', 'grass', 'outdoor', 'field', 'sky', 'animal', 'standing', 'mammal', 'grassy']"
7361,2,7,9,22.22222222222222,"['grass', 'outdoor', 'animal', 'mammal', 'tree', 'field', 'tall', 'walking', 'wild', 'standing', 'grassy', 'bushes']"
5695,2,7,9,22.22222222222222,"['zebra', 'grass', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'tall', 'group', 'grassy']"
5684,2,7,9,22.22222222222222,"['grass', 'outdoor', 'animal', 'tree', 'mammal', 'standing', 'field', 'dry']"
657,2,7,9,22.22222222222222,"['zebra', 'grass', 'outdoor', 'tree', 'animal', 'mammal', 'field', 'standing', 'herd', 'group', 'wild', 'tall']"
8038,2,7,9,22.22222222222222,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'standing', 'group', 'grassy', 'open', 'dry']"
1886,2,7,9,22.22222222222222,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing']"
1988,2,7,9,22.22222222222222,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'herd', 'group', 'dry']"
8065,2,7,9,22.22222222222222,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'mammal', 'animal', 'herd', 'group', 'grassy', 'dry', 'open']"
7753,4,15,19,21.05263157894737,"['grass', 'outdoor', 'sky', 'animal', 'field', 'mammal', 'standing', 'mountain', 'tall', 'grassy', 'group', 'wild']"
7759,4,15,19,21.05263157894737,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'standing', 'animal', 'mammal', 'grassy', 'group', 'tall']"
352,6,23,29,20.689655172413794,"['grass', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'zebra']"
8321,8,31,39,20.512820512820515,"['grass', 'outdoor', 'animal', 'giraffe', 'field', 'mammal', 'grassy', 'wild']"
10,4,16,20,20.0,"['grass', 'giraffe', 'outdoor', 'sky', 'animal', 'mammal', 'field', 'standing', 'walking', 'grassy', 'dry', 'group', 'deer', 'tall', 'wild', 'open']"
1251,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'standing', 'grassy']"
4985,6,24,30,20.0,"['grass', 'outdoor', 'sky', 'animal', 'tall', 'mammal', 'field', 'brown', 'walking', 'wild']"
4986,4,16,20,20.0,"['grass', 'outdoor', 'sky', 'tree', 'tall', 'animal', 'field', 'mammal']"
283,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'tree', 'animal', 'field', 'mammal', 'open', 'grassy']"
428,2,8,10,20.0,"['grass', 'outdoor', 'animal', 'mammal', 'tree', 'field', 'zebra', 'dry', 'standing']"
6138,2,8,10,20.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'grazing', 'standing', 'grassy']"
8868,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'field', 'mammal', 'standing', 'grassy', 'open']"
7891,2,8,10,20.0,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'standing', 'animal', 'mammal']"
7692,2,8,10,20.0,"['tree', 'outdoor', 'nature']"
7732,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'grassy', 'mammal']"
4487,2,8,10,20.0,"['outdoor', 'sky', 'ground']"
4981,2,8,10,20.0,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'tall', 'herd', 'group', 'mountain', 'grassy', 'wild']"
13,2,8,10,20.0,"['giraffe', 'outdoor', 'grass', 'sky', 'animal', 'field', 'standing', 'mammal', 'group', 'wild', 'grassy']"
1275,2,8,10,20.0,"['zebra', 'grass', 'outdoor', 'tree', 'animal', 'mammal', 'field', 'standing']"
4970,4,16,20,20.0,"['grass', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'walking', 'wild', 'grassy', 'group', 'brush']"
5369,4,16,20,20.0,"['outdoor', 'grass', 'sky', 'field', 'mammal', 'grassy']"
5377,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'standing', 'grassy', 'animal', 'mammal', 'hill']"
54,6,24,30,20.0,"['grass', 'zebra', 'outdoor', 'mammal', 'animal', 'field', 'standing', 'grassy']"
5423,2,8,10,20.0,"['grass', 'outdoor', 'animal']"
866,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'standing', 'grassy', 'open', 'group', 'mammal']"
5458,2,8,10,20.0,"['grass', 'outdoor', 'sky']"
4926,6,24,30,20.0,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'mammal', 'tall', 'standing', 'grassy', 'open']"
858,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'tree', 'plant', 'path', 'dirt']"
5463,2,8,10,20.0,"['grass', 'giraffe', 'sky', 'outdoor', 'field', 'grassy', 'group', 'open']"
5488,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'standing']"
5496,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'grassy', 'standing', 'open']"
3239,2,8,10,20.0,"['tree', 'zebra', 'animal', 'outdoor', 'mammal', 'standing']"
793,2,8,10,20.0,"['grass', 'outdoor', 'field', 'zebra', 'animal', 'mammal', 'tall', 'standing', 'dry', 'grassy']"
7562,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'grassy', 'open']"
7746,2,8,10,20.0,"['outdoor', 'sky', 'grass', 'field', 'dry']"
350,2,8,10,20.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'grassy']"
3325,2,8,10,20.0,"['tree', 'giraffe', 'outdoor', 'grass', 'animal', 'green', 'leaf']"
760,2,8,10,20.0,"['grass', 'outdoor', 'field', 'animal', 'grazing', 'dry']"
4507,2,8,10,20.0,"['sky', 'outdoor', 'grass', 'field']"
5076,2,8,10,20.0,"['grass', 'zebra', 'outdoor', 'tree', 'animal', 'mammal', 'field', 'grazing', 'standing']"
7960,2,8,10,20.0,"['zebra', 'grass', 'outdoor', 'mammal', 'animal', 'field', 'standing', 'tall']"
55,2,8,10,20.0,"['grass', 'zebra', 'outdoor', 'mammal', 'animal', 'field', 'standing', 'dry']"
739,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field']"
3371,2,8,10,20.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'grassy', 'group']"
400,4,16,20,20.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'standing', 'grassy', 'open']"
455,2,8,10,20.0,"['tree', 'grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'standing', 'forest']"
6916,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'standing', 'mammal', 'grassy', 'open']"
7347,2,8,10,20.0,"['grass', 'outdoor', 'mammal', 'animal', 'sky', 'field', 'standing', 'zebra', 'dry', 'tall']"
700,2,8,10,20.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'grassy']"
7520,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'dry', 'standing', 'group', 'grassy', 'open']"
4187,2,8,10,20.0,"['grass', 'outdoor', 'animal', 'mammal', 'field', 'brown']"
302,2,8,10,20.0,"['grass', 'outdoor', 'tree', 'field', 'tall', 'mammal', 'grassy']"
7843,2,8,10,20.0,"['zebra', 'outdoor', 'sky', 'grass', 'tree', 'animal', 'field', 'standing', 'mammal', 'tall', 'group', 'grassy']"
4049,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'mammal', 'animal', 'walking', 'grassy', 'open']"
7828,2,8,10,20.0,"['zebra', 'grass', 'outdoor', 'sky', 'tree', 'field', 'mammal', 'animal', 'standing', 'grassy', 'group']"
3127,2,8,10,20.0,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'standing', 'grassy']"
7803,2,8,10,20.0,"['zebra', 'grass', 'sky', 'outdoor', 'field', 'mammal', 'animal', 'standing', 'grassy']"
7799,2,8,10,20.0,"['outdoor', 'grass', 'sky', 'tree', 'field', 'animal', 'mammal', 'giraffe', 'standing', 'herd', 'grassy']"
4296,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'open', 'grassy', 'group']"
4289,2,8,10,20.0,"['sky', 'grass', 'outdoor', 'field', 'animal', 'mammal', 'open', 'group']"
7786,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'herd']"
4421,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'animal', 'field', 'mammal', 'walking', 'zebra', 'grassy', 'open']"
3300,2,8,10,20.0,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'standing']"
7782,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'giraffe', 'grassy', 'hyena', 'tall']"
8474,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'standing', 'wild', 'open']"
955,2,8,10,20.0,"['outdoor', 'zebra', 'grass', 'animal', 'mammal', 'standing', 'field', 'tall']"
8451,2,8,10,20.0,"['grass', 'outdoor', 'field', 'animal', 'tall', 'dry', 'standing', 'grassy', 'mammal']"
1162,2,8,10,20.0,"['outdoor', 'zebra', 'grass', 'sky', 'standing', 'mammal', 'animal', 'field', 'tall']"
8982,2,8,10,20.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'brown', 'mountain', 'dry', 'grassy', 'group']"
1760,2,8,10,20.0,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'mammal', 'animal', 'herd', 'group', 'standing', 'dry', 'wild', 'grassy']"
4891,2,8,10,20.0,"['zebra', 'grass', 'outdoor', 'sky', 'animal', 'mammal', 'field', 'herd', 'group', 'tall', 'wild']"
2172,2,8,10,20.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing']"
1800,2,8,10,20.0,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'standing', 'field', 'group', 'dry']"
1937,2,8,10,20.0,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'tall', 'standing', 'grassy', 'group', 'open', 'dry']"
2248,2,8,10,20.0,"['grass', 'outdoor', 'animal', 'mammal', 'field', 'herd', 'plain']"
2252,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'field', 'mammal', 'walking', 'open', 'grassy', 'plain', 'dry']"
215,2,8,10,20.0,"['outdoor', 'tree', 'grass', 'plant', 'green', 'wild']"
477,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'animal', 'field', 'mammal', 'zebra', 'tall', 'standing', 'dry', 'grassy']"
2611,2,8,10,20.0,"['grass', 'outdoor', 'cactus', 'sky', 'plant', 'field', 'herd']"
4829,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field']"
4712,2,8,10,20.0,"['tree', 'outdoor', 'plant']"
5683,2,8,10,20.0,"['tree', 'outdoor', 'grass', 'animal', 'mammal', 'field', 'standing', 'tall', 'bovine']"
